Series ID,PercOfTotLiab,Balance Sheet Item Name,AssetOrLiab
3-Jan-24,102369,Notes on issue,Liability
10-Jan-24,102331,Notes on issue,Liability
17-Jan-24,102159,Notes on issue,Liability
24-Jan-24,102002,Notes on issue,Liability
31-Jan-24,101882,Notes on issue,Liability
7-Feb-24,101746,Notes on issue,Liability
14-Feb-24,101557,Notes on issue,Liability
21-Feb-24,101331,Notes on issue,Liability
28-Feb-24,101192,Notes on issue,Liability
6-Mar-24,100997,Notes on issue,Liability
13-Mar-24,100960,Notes on issue,Liability
20-Mar-24,100981,Notes on issue,Liability
27-Mar-24,101341,Notes on issue,Liability
3-Apr-24,101501,Notes on issue,Liability
10-Apr-24,101606,Notes on issue,Liability
17-Apr-24,101658,Notes on issue,Liability
24-Apr-24,101671,Notes on issue,Liability
1-May-24,101634,Notes on issue,Liability
8-May-24,101634,Notes on issue,Liability
15-May-24,101466,Notes on issue,Liability
22-May-24,101320,Notes on issue,Liability
29-May-24,101209,Notes on issue,Liability
5-Jun-24,101154,Notes on issue,Liability
12-Jun-24,101008,Notes on issue,Liability
19-Jun-24,100901,Notes on issue,Liability
26-Jun-24,100772,Notes on issue,Liability
3-Jul-24,100829,Notes on issue,Liability
10-Jul-24,100707,Notes on issue,Liability
17-Jul-24,100676,Notes on issue,Liability
24-Jul-24,100672,Notes on issue,Liability
31-Jul-24,100672,Notes on issue,Liability
7-Aug-24,100640,Notes on issue,Liability
14-Aug-24,100628,Notes on issue,Liability
21-Aug-24,100619,Notes on issue,Liability
28-Aug-24,100526,Notes on issue,Liability
4-Sep-24,100557,Notes on issue,Liability
11-Sep-24,100490,Notes on issue,Liability
18-Sep-24,100462,Notes on issue,Liability
25-Sep-24,100641,Notes on issue,Liability
2-Oct-24,100803,Notes on issue,Liability
9-Oct-24,100944,Notes on issue,Liability
16-Oct-24,101017,Notes on issue,Liability
23-Oct-24,101067,Notes on issue,Liability
30-Oct-24,101254,Notes on issue,Liability
6-Nov-24,101314,Notes on issue,Liability
13-Nov-24,101522,Notes on issue,Liability
20-Nov-24,101837,Notes on issue,Liability
27-Nov-24,102141,Notes on issue,Liability
4-Dec-24,102355,Notes on issue,Liability
11-Dec-24,102817,Notes on issue,Liability
18-Dec-24,103287,Notes on issue,Liability
25-Dec-24,103699,Notes on issue,Liability
3-Jan-24,348364,Exchange settlement balances,Liability
10-Jan-24,365990,Exchange settlement balances,Liability
17-Jan-24,365289,Exchange settlement balances,Liability
24-Jan-24,358520,Exchange settlement balances,Liability
31-Jan-24,356620,Exchange settlement balances,Liability
7-Feb-24,362787,Exchange settlement balances,Liability
14-Feb-24,364725,Exchange settlement balances,Liability
21-Feb-24,352293,Exchange settlement balances,Liability
28-Feb-24,338091,Exchange settlement balances,Liability
6-Mar-24,334174,Exchange settlement balances,Liability
13-Mar-24,338748,Exchange settlement balances,Liability
20-Mar-24,332759,Exchange settlement balances,Liability
27-Mar-24,330298,Exchange settlement balances,Liability
3-Apr-24,327819,Exchange settlement balances,Liability
10-Apr-24,330347,Exchange settlement balances,Liability
17-Apr-24,334370,Exchange settlement balances,Liability
24-Apr-24,336119,Exchange settlement balances,Liability
1-May-24,335211,Exchange settlement balances,Liability
8-May-24,334755,Exchange settlement balances,Liability
15-May-24,332138,Exchange settlement balances,Liability
22-May-24,315200,Exchange settlement balances,Liability
29-May-24,297228,Exchange settlement balances,Liability
5-Jun-24,275605,Exchange settlement balances,Liability
12-Jun-24,275673,Exchange settlement balances,Liability
19-Jun-24,256688,Exchange settlement balances,Liability
26-Jun-24,220838,Exchange settlement balances,Liability
3-Jul-24,227829,Exchange settlement balances,Liability
10-Jul-24,238078,Exchange settlement balances,Liability
17-Jul-24,245219,Exchange settlement balances,Liability
24-Jul-24,237930,Exchange settlement balances,Liability
31-Jul-24,234322,Exchange settlement balances,Liability
7-Aug-24,244526,Exchange settlement balances,Liability
14-Aug-24,249654,Exchange settlement balances,Liability
21-Aug-24,235261,Exchange settlement balances,Liability
28-Aug-24,226021,Exchange settlement balances,Liability
4-Sep-24,220739,Exchange settlement balances,Liability
11-Sep-24,224698,Exchange settlement balances,Liability
18-Sep-24,231594,Exchange settlement balances,Liability
25-Sep-24,226909,Exchange settlement balances,Liability
2-Oct-24,235145,Exchange settlement balances,Liability
9-Oct-24,242303,Exchange settlement balances,Liability
16-Oct-24,246394,Exchange settlement balances,Liability
23-Oct-24,232097,Exchange settlement balances,Liability
30-Oct-24,230451,Exchange settlement balances,Liability
6-Nov-24,233803,Exchange settlement balances,Liability
13-Nov-24,242157,Exchange settlement balances,Liability
20-Nov-24,234903,Exchange settlement balances,Liability
27-Nov-24,249342,Exchange settlement balances,Liability
4-Dec-24,238077,Exchange settlement balances,Liability
11-Dec-24,241838,Exchange settlement balances,Liability
18-Dec-24,249595,Exchange settlement balances,Liability
25-Dec-24,247951,Exchange settlement balances,Liability
3-Jan-24,1205,Deposits of overseas institutions,Liability
10-Jan-24,1650,Deposits of overseas institutions,Liability
17-Jan-24,1555,Deposits of overseas institutions,Liability
24-Jan-24,1489,Deposits of overseas institutions,Liability
31-Jan-24,1384,Deposits of overseas institutions,Liability
7-Feb-24,1269,Deposits of overseas institutions,Liability
14-Feb-24,1534,Deposits of overseas institutions,Liability
21-Feb-24,1594,Deposits of overseas institutions,Liability
28-Feb-24,1415,Deposits of overseas institutions,Liability
6-Mar-24,1662,Deposits of overseas institutions,Liability
13-Mar-24,1854,Deposits of overseas institutions,Liability
20-Mar-24,1801,Deposits of overseas institutions,Liability
27-Mar-24,1481,Deposits of overseas institutions,Liability
3-Apr-24,1565,Deposits of overseas institutions,Liability
10-Apr-24,1535,Deposits of overseas institutions,Liability
17-Apr-24,1583,Deposits of overseas institutions,Liability
24-Apr-24,1806,Deposits of overseas institutions,Liability
1-May-24,1543,Deposits of overseas institutions,Liability
8-May-24,1571,Deposits of overseas institutions,Liability
15-May-24,1633,Deposits of overseas institutions,Liability
22-May-24,1858,Deposits of overseas institutions,Liability
29-May-24,2121,Deposits of overseas institutions,Liability
5-Jun-24,1819,Deposits of overseas institutions,Liability
12-Jun-24,1630,Deposits of overseas institutions,Liability
19-Jun-24,1557,Deposits of overseas institutions,Liability
26-Jun-24,1696,Deposits of overseas institutions,Liability
3-Jul-24,1319,Deposits of overseas institutions,Liability
10-Jul-24,1350,Deposits of overseas institutions,Liability
17-Jul-24,1394,Deposits of overseas institutions,Liability
24-Jul-24,1875,Deposits of overseas institutions,Liability
31-Jul-24,2025,Deposits of overseas institutions,Liability
7-Aug-24,1815,Deposits of overseas institutions,Liability
14-Aug-24,1904,Deposits of overseas institutions,Liability
21-Aug-24,1970,Deposits of overseas institutions,Liability
28-Aug-24,1906,Deposits of overseas institutions,Liability
4-Sep-24,1933,Deposits of overseas institutions,Liability
11-Sep-24,1720,Deposits of overseas institutions,Liability
18-Sep-24,1736,Deposits of overseas institutions,Liability
25-Sep-24,1627,Deposits of overseas institutions,Liability
2-Oct-24,1726,Deposits of overseas institutions,Liability
9-Oct-24,2062,Deposits of overseas institutions,Liability
16-Oct-24,1436,Deposits of overseas institutions,Liability
23-Oct-24,1664,Deposits of overseas institutions,Liability
30-Oct-24,1491,Deposits of overseas institutions,Liability
6-Nov-24,1667,Deposits of overseas institutions,Liability
13-Nov-24,1881,Deposits of overseas institutions,Liability
20-Nov-24,1626,Deposits of overseas institutions,Liability
27-Nov-24,2054,Deposits of overseas institutions,Liability
4-Dec-24,2307,Deposits of overseas institutions,Liability
11-Dec-24,1625,Deposits of overseas institutions,Liability
18-Dec-24,1843,Deposits of overseas institutions,Liability
25-Dec-24,2475,Deposits of overseas institutions,Liability
3-Jan-24,83287,Australian Government Deposits,Liability
10-Jan-24,64061,Australian Government Deposits,Liability
17-Jan-24,62957,Australian Government Deposits,Liability
24-Jan-24,69550,Australian Government Deposits,Liability
31-Jan-24,70142,Australian Government Deposits,Liability
7-Feb-24,64869,Australian Government Deposits,Liability
14-Feb-24,63284,Australian Government Deposits,Liability
21-Feb-24,76314,Australian Government Deposits,Liability
28-Feb-24,85922,Australian Government Deposits,Liability
6-Mar-24,89514,Australian Government Deposits,Liability
13-Mar-24,83065,Australian Government Deposits,Liability
20-Mar-24,89413,Australian Government Deposits,Liability
27-Mar-24,91477,Australian Government Deposits,Liability
3-Apr-24,95820,Australian Government Deposits,Liability
10-Apr-24,91161,Australian Government Deposits,Liability
17-Apr-24,87234,Australian Government Deposits,Liability
24-Apr-24,60972,Australian Government Deposits,Liability
1-May-24,63740,Australian Government Deposits,Liability
8-May-24,61182,Australian Government Deposits,Liability
15-May-24,60478,Australian Government Deposits,Liability
22-May-24,69784,Australian Government Deposits,Liability
29-May-24,77287,Australian Government Deposits,Liability
5-Jun-24,90478,Australian Government Deposits,Liability
12-Jun-24,81193,Australian Government Deposits,Liability
19-Jun-24,92169,Australian Government Deposits,Liability
26-Jun-24,103779,Australian Government Deposits,Liability
3-Jul-24,91067,Australian Government Deposits,Liability
10-Jul-24,81725,Australian Government Deposits,Liability
17-Jul-24,76187,Australian Government Deposits,Liability
24-Jul-24,86096,Australian Government Deposits,Liability
31-Jul-24,94834,Australian Government Deposits,Liability
7-Aug-24,87981,Australian Government Deposits,Liability
14-Aug-24,85294,Australian Government Deposits,Liability
21-Aug-24,97722,Australian Government Deposits,Liability
28-Aug-24,102346,Australian Government Deposits,Liability
4-Sep-24,103104,Australian Government Deposits,Liability
11-Sep-24,98978,Australian Government Deposits,Liability
18-Sep-24,95019,Australian Government Deposits,Liability
25-Sep-24,103452,Australian Government Deposits,Liability
2-Oct-24,98668,Australian Government Deposits,Liability
9-Oct-24,90386,Australian Government Deposits,Liability
16-Oct-24,86899,Australian Government Deposits,Liability
23-Oct-24,94475,Australian Government Deposits,Liability
30-Oct-24,97065,Australian Government Deposits,Liability
6-Nov-24,96306,Australian Government Deposits,Liability
13-Nov-24,86944,Australian Government Deposits,Liability
20-Nov-24,95475,Australian Government Deposits,Liability
27-Nov-24,63814,Australian Government Deposits,Liability
4-Dec-24,74728,Australian Government Deposits,Liability
11-Dec-24,69744,Australian Government Deposits,Liability
18-Dec-24,63756,Australian Government Deposits,Liability
25-Dec-24,63820,Australian Government Deposits,Liability
3-Jan-24,57,State Governments Deposits,Liability
10-Jan-24,452,State Governments Deposits,Liability
17-Jan-24,118,State Governments Deposits,Liability
24-Jan-24,1.30E+01,State Governments Deposits,Liability
31-Jan-24,86,State Governments Deposits,Liability
7-Feb-24,1782,State Governments Deposits,Liability
14-Feb-24,368,State Governments Deposits,Liability
21-Feb-24,4.00E+01,State Governments Deposits,Liability
28-Feb-24,7.00E+00,State Governments Deposits,Liability
6-Mar-24,5.00E+00,State Governments Deposits,Liability
13-Mar-24,416,State Governments Deposits,Liability
20-Mar-24,77,State Governments Deposits,Liability
27-Mar-24,86,State Governments Deposits,Liability
3-Apr-24,5.00E+00,State Governments Deposits,Liability
10-Apr-24,488,State Governments Deposits,Liability
17-Apr-24,102,State Governments Deposits,Liability
24-Apr-24,4.80E+01,State Governments Deposits,Liability
1-May-24,4.90E+01,State Governments Deposits,Liability
8-May-24,1093,State Governments Deposits,Liability
15-May-24,65,State Governments Deposits,Liability
22-May-24,4.00E+00,State Governments Deposits,Liability
29-May-24,1.20E+01,State Governments Deposits,Liability
5-Jun-24,2.80E+01,State Governments Deposits,Liability
12-Jun-24,332,State Governments Deposits,Liability
19-Jun-24,120,State Governments Deposits,Liability
26-Jun-24,2.00E+00,State Governments Deposits,Liability
3-Jul-24,3.00E+00,State Governments Deposits,Liability
10-Jul-24,1030,State Governments Deposits,Liability
17-Jul-24,101,State Governments Deposits,Liability
24-Jul-24,7.00E+00,State Governments Deposits,Liability
31-Jul-24,2.20E+01,State Governments Deposits,Liability
7-Aug-24,2071,State Governments Deposits,Liability
14-Aug-24,421,State Governments Deposits,Liability
21-Aug-24,4.10E+01,State Governments Deposits,Liability
28-Aug-24,2.20E+01,State Governments Deposits,Liability
4-Sep-24,48,State Governments Deposits,Liability
11-Sep-24,431,State Governments Deposits,Liability
18-Sep-24,45,State Governments Deposits,Liability
25-Sep-24,4.10E+01,State Governments Deposits,Liability
2-Oct-24,1.80E+01,State Governments Deposits,Liability
9-Oct-24,391,State Governments Deposits,Liability
16-Oct-24,2.20E+01,State Governments Deposits,Liability
23-Oct-24,3.40E+01,State Governments Deposits,Liability
30-Oct-24,1.70E+01,State Governments Deposits,Liability
6-Nov-24,3.20E+01,State Governments Deposits,Liability
13-Nov-24,363,State Governments Deposits,Liability
20-Nov-24,2.80E+01,State Governments Deposits,Liability
27-Nov-24,1.20E+01,State Governments Deposits,Liability
4-Dec-24,3.30E+01,State Governments Deposits,Liability
11-Dec-24,360,State Governments Deposits,Liability
18-Dec-24,99,State Governments Deposits,Liability
25-Dec-24,1.70E+01,State Governments Deposits,Liability
3-Jan-24,0,Other Deposits,Liability
10-Jan-24,1.00E+00,Other Deposits,Liability
17-Jan-24,2.00E+00,Other Deposits,Liability
24-Jan-24,4.00E+00,Other Deposits,Liability
31-Jan-24,0,Other Deposits,Liability
7-Feb-24,0,Other Deposits,Liability
14-Feb-24,2.00E+00,Other Deposits,Liability
21-Feb-24,3.00E+00,Other Deposits,Liability
28-Feb-24,0,Other Deposits,Liability
6-Mar-24,1.00E+00,Other Deposits,Liability
13-Mar-24,53,Other Deposits,Liability
20-Mar-24,3.00E+00,Other Deposits,Liability
27-Mar-24,2.00E+00,Other Deposits,Liability
3-Apr-24,0,Other Deposits,Liability
10-Apr-24,2.00E+00,Other Deposits,Liability
17-Apr-24,6.00E+00,Other Deposits,Liability
24-Apr-24,0,Other Deposits,Liability
1-May-24,1.20E+01,Other Deposits,Liability
8-May-24,1.00E+00,Other Deposits,Liability
15-May-24,2.00E+00,Other Deposits,Liability
22-May-24,5.00E+00,Other Deposits,Liability
29-May-24,6.00E+00,Other Deposits,Liability
5-Jun-24,1.00E+00,Other Deposits,Liability
12-Jun-24,1.00E+00,Other Deposits,Liability
19-Jun-24,3.70E+01,Other Deposits,Liability
26-Jun-24,5.00E+00,Other Deposits,Liability
3-Jul-24,1.00E+00,Other Deposits,Liability
10-Jul-24,2.00E+00,Other Deposits,Liability
17-Jul-24,3.00E+00,Other Deposits,Liability
24-Jul-24,5.00E+00,Other Deposits,Liability
31-Jul-24,0,Other Deposits,Liability
7-Aug-24,1.00E+00,Other Deposits,Liability
14-Aug-24,1.00E+00,Other Deposits,Liability
21-Aug-24,6.00E+00,Other Deposits,Liability
28-Aug-24,0,Other Deposits,Liability
4-Sep-24,0,Other Deposits,Liability
11-Sep-24,2.00E+00,Other Deposits,Liability
18-Sep-24,5.00E+00,Other Deposits,Liability
25-Sep-24,2.00E+00,Other Deposits,Liability
2-Oct-24,0,Other Deposits,Liability
9-Oct-24,1.00E+00,Other Deposits,Liability
16-Oct-24,2.00E+00,Other Deposits,Liability
23-Oct-24,5.00E+00,Other Deposits,Liability
30-Oct-24,0,Other Deposits,Liability
6-Nov-24,1.00E+00,Other Deposits,Liability
13-Nov-24,2.00E+00,Other Deposits,Liability
20-Nov-24,2.00E+00,Other Deposits,Liability
27-Nov-24,2.00E+00,Other Deposits,Liability
4-Dec-24,3.00E+00,Other Deposits,Liability
11-Dec-24,2.00E+00,Other Deposits,Liability
18-Dec-24,1.40E+01,Other Deposits,Liability
25-Dec-24,0,Other Deposits,Liability
3-Jan-24,16527,Other liabilities,Liability
10-Jan-24,14051,Other liabilities,Liability
17-Jan-24,13740,Other liabilities,Liability
24-Jan-24,16064,Other liabilities,Liability
31-Jan-24,13660,Other liabilities,Liability
7-Feb-24,17948,Other liabilities,Liability
14-Feb-24,19719,Other liabilities,Liability
21-Feb-24,19481,Other liabilities,Liability
28-Feb-24,18956,Other liabilities,Liability
6-Mar-24,16556,Other liabilities,Liability
13-Mar-24,17391,Other liabilities,Liability
20-Mar-24,17469,Other liabilities,Liability
27-Mar-24,21171,Other liabilities,Liability
3-Apr-24,18761,Other liabilities,Liability
10-Apr-24,16898,Other liabilities,Liability
17-Apr-24,20153,Other liabilities,Liability
24-Apr-24,15006,Other liabilities,Liability
1-May-24,16708,Other liabilities,Liability
8-May-24,20143,Other liabilities,Liability
15-May-24,17292,Other liabilities,Liability
22-May-24,18277,Other liabilities,Liability
29-May-24,21059,Other liabilities,Liability
5-Jun-24,19035,Other liabilities,Liability
12-Jun-24,16687,Other liabilities,Liability
19-Jun-24,16869,Other liabilities,Liability
26-Jun-24,19861,Other liabilities,Liability
3-Jul-24,19509,Other liabilities,Liability
10-Jul-24,18447,Other liabilities,Liability
17-Jul-24,17077,Other liabilities,Liability
24-Jul-24,19434,Other liabilities,Liability
31-Jul-24,16822,Other liabilities,Liability
7-Aug-24,14942,Other liabilities,Liability
14-Aug-24,13453,Other liabilities,Liability
21-Aug-24,12544,Other liabilities,Liability
28-Aug-24,9989,Other liabilities,Liability
4-Sep-24,7635,Other liabilities,Liability
11-Sep-24,7859,Other liabilities,Liability
18-Sep-24,8479,Other liabilities,Liability
25-Sep-24,10195,Other liabilities,Liability
2-Oct-24,11645,Other liabilities,Liability
9-Oct-24,14116,Other liabilities,Liability
16-Oct-24,14568,Other liabilities,Liability
23-Oct-24,20958,Other liabilities,Liability
30-Oct-24,16851,Other liabilities,Liability
6-Nov-24,17078,Other liabilities,Liability
13-Nov-24,13314,Other liabilities,Liability
20-Nov-24,15296,Other liabilities,Liability
27-Nov-24,15462,Other liabilities,Liability
4-Dec-24,14502,Other liabilities,Liability
11-Dec-24,18071,Other liabilities,Liability
18-Dec-24,14888,Other liabilities,Liability
25-Dec-24,13699,Other liabilities,Liability
3-Jan-24,40,Capital and Reserve Bank Reserve Fund,Liability
10-Jan-24,40,Capital and Reserve Bank Reserve Fund,Liability
17-Jan-24,40,Capital and Reserve Bank Reserve Fund,Liability
24-Jan-24,40,Capital and Reserve Bank Reserve Fund,Liability
31-Jan-24,40,Capital and Reserve Bank Reserve Fund,Liability
7-Feb-24,40,Capital and Reserve Bank Reserve Fund,Liability
14-Feb-24,40,Capital and Reserve Bank Reserve Fund,Liability
21-Feb-24,40,Capital and Reserve Bank Reserve Fund,Liability
28-Feb-24,40,Capital and Reserve Bank Reserve Fund,Liability
6-Mar-24,40,Capital and Reserve Bank Reserve Fund,Liability
13-Mar-24,40,Capital and Reserve Bank Reserve Fund,Liability
20-Mar-24,40,Capital and Reserve Bank Reserve Fund,Liability
27-Mar-24,40,Capital and Reserve Bank Reserve Fund,Liability
3-Apr-24,40,Capital and Reserve Bank Reserve Fund,Liability
10-Apr-24,40,Capital and Reserve Bank Reserve Fund,Liability
17-Apr-24,40,Capital and Reserve Bank Reserve Fund,Liability
24-Apr-24,40,Capital and Reserve Bank Reserve Fund,Liability
1-May-24,40,Capital and Reserve Bank Reserve Fund,Liability
8-May-24,40,Capital and Reserve Bank Reserve Fund,Liability
15-May-24,40,Capital and Reserve Bank Reserve Fund,Liability
22-May-24,40,Capital and Reserve Bank Reserve Fund,Liability
29-May-24,40,Capital and Reserve Bank Reserve Fund,Liability
5-Jun-24,40,Capital and Reserve Bank Reserve Fund,Liability
12-Jun-24,40,Capital and Reserve Bank Reserve Fund,Liability
19-Jun-24,40,Capital and Reserve Bank Reserve Fund,Liability
26-Jun-24,40,Capital and Reserve Bank Reserve Fund,Liability
3-Jul-24,40,Capital and Reserve Bank Reserve Fund,Liability
10-Jul-24,40,Capital and Reserve Bank Reserve Fund,Liability
17-Jul-24,40,Capital and Reserve Bank Reserve Fund,Liability
24-Jul-24,40,Capital and Reserve Bank Reserve Fund,Liability
31-Jul-24,40,Capital and Reserve Bank Reserve Fund,Liability
7-Aug-24,40,Capital and Reserve Bank Reserve Fund,Liability
14-Aug-24,40,Capital and Reserve Bank Reserve Fund,Liability
21-Aug-24,40,Capital and Reserve Bank Reserve Fund,Liability
28-Aug-24,40,Capital and Reserve Bank Reserve Fund,Liability
4-Sep-24,40,Capital and Reserve Bank Reserve Fund,Liability
11-Sep-24,40,Capital and Reserve Bank Reserve Fund,Liability
18-Sep-24,40,Capital and Reserve Bank Reserve Fund,Liability
25-Sep-24,40,Capital and Reserve Bank Reserve Fund,Liability
2-Oct-24,40,Capital and Reserve Bank Reserve Fund,Liability
9-Oct-24,40,Capital and Reserve Bank Reserve Fund,Liability
16-Oct-24,40,Capital and Reserve Bank Reserve Fund,Liability
23-Oct-24,40,Capital and Reserve Bank Reserve Fund,Liability
30-Oct-24,40,Capital and Reserve Bank Reserve Fund,Liability
6-Nov-24,40,Capital and Reserve Bank Reserve Fund,Liability
13-Nov-24,40,Capital and Reserve Bank Reserve Fund,Liability
20-Nov-24,40,Capital and Reserve Bank Reserve Fund,Liability
27-Nov-24,40,Capital and Reserve Bank Reserve Fund,Liability
4-Dec-24,40,Capital and Reserve Bank Reserve Fund,Liability
11-Dec-24,40,Capital and Reserve Bank Reserve Fund,Liability
18-Dec-24,40,Capital and Reserve Bank Reserve Fund,Liability
25-Dec-24,40,Capital and Reserve Bank Reserve Fund,Liability
1-Jan-2020,83956,Notes on issue,Liability
8-Jan-2020,83901,Notes on issue,Liability
15-Jan-2020,83520,Notes on issue,Liability
22-Jan-2020,83381,Notes on issue,Liability
29-Jan-2020,83400,Notes on issue,Liability
5-Feb-2020,83335,Notes on issue,Liability
12-Feb-2020,83354,Notes on issue,Liability
19-Feb-2020,83162,Notes on issue,Liability
26-Feb-2020,83149,Notes on issue,Liability
4-Mar-2020,83088,Notes on issue,Liability
11-Mar-2020,83070,Notes on issue,Liability
18-Mar-2020,83022,Notes on issue,Liability
25-Mar-2020,83912,Notes on issue,Liability
1-Apr-2020,85360,Notes on issue,Liability
8-Apr-2020,85524,Notes on issue,Liability
15-Apr-2020,85481,Notes on issue,Liability
22-Apr-2020,85546,Notes on issue,Liability
29-Apr-2020,85674,Notes on issue,Liability
6-May-2020,86173,Notes on issue,Liability
13-May-2020,86795,Notes on issue,Liability
20-May-2020,87302,Notes on issue,Liability
27-May-2020,87892,Notes on issue,Liability
3-Jun-2020,88590,Notes on issue,Liability
10-Jun-2020,88813,Notes on issue,Liability
17-Jun-2020,89213,Notes on issue,Liability
24-Jun-2020,89631,Notes on issue,Liability
1-Jul-2020,90162,Notes on issue,Liability
8-Jul-2020,90433,Notes on issue,Liability
15-Jul-2020,91028,Notes on issue,Liability
22-Jul-2020,92325,Notes on issue,Liability
29-Jul-2020,93708,Notes on issue,Liability
5-Aug-2020,94319,Notes on issue,Liability
12-Aug-2020,94873,Notes on issue,Liability
19-Aug-2020,94894,Notes on issue,Liability
26-Aug-2020,94815,Notes on issue,Liability
2-Sep-2020,94809,Notes on issue,Liability
9-Sep-2020,95013,Notes on issue,Liability
16-Sep-2020,94996,Notes on issue,Liability
23-Sep-2020,95113,Notes on issue,Liability
30-Sep-2020,95323,Notes on issue,Liability
7-Oct-2020,95440,Notes on issue,Liability
14-Oct-2020,95746,Notes on issue,Liability
21-Oct-2020,96104,Notes on issue,Liability
28-Oct-2020,96405,Notes on issue,Liability
4-Nov-2020,96477,Notes on issue,Liability
11-Nov-2020,96612,Notes on issue,Liability
18-Nov-2020,96708,Notes on issue,Liability
25-Nov-2020,96731,Notes on issue,Liability
2-Dec-2020,96918,Notes on issue,Liability
9-Dec-2020,97411,Notes on issue,Liability
16-Dec-2020,98068,Notes on issue,Liability
23-Dec-2020,98562,Notes on issue,Liability
30-Dec-2020,98562,Notes on issue,Liability
6-Jan-2021,98548,Notes on issue,Liability
13-Jan-2021,98512,Notes on issue,Liability
20-Jan-2021,98325,Notes on issue,Liability
27-Jan-2021,98162,Notes on issue,Liability
3-Feb-2021,97960,Notes on issue,Liability
10-Feb-2021,97687,Notes on issue,Liability
17-Feb-2021,97563,Notes on issue,Liability
24-Feb-2021,97394,Notes on issue,Liability
3-Mar-2021,97203,Notes on issue,Liability
10-Mar-2021,97120,Notes on issue,Liability
17-Mar-2021,97030,Notes on issue,Liability
24-Mar-2021,96892,Notes on issue,Liability
31-Mar-2021,96774,Notes on issue,Liability
7-Apr-2021,96717,Notes on issue,Liability
14-Apr-2021,96580,Notes on issue,Liability
21-Apr-2021,96366,Notes on issue,Liability
28-Apr-2021,96319,Notes on issue,Liability
5-May-2021,96180,Notes on issue,Liability
12-May-2021,96022,Notes on issue,Liability
19-May-2021,95832,Notes on issue,Liability
26-May-2021,95744,Notes on issue,Liability
2-Jun-2021,95650,Notes on issue,Liability
9-Jun-2021,95541,Notes on issue,Liability
16-Jun-2021,95456,Notes on issue,Liability
23-Jun-2021,95497,Notes on issue,Liability
30-Jun-2021,95485,Notes on issue,Liability
7-Jul-2021,95457,Notes on issue,Liability
14-Jul-2021,95466,Notes on issue,Liability
21-Jul-2021,95608,Notes on issue,Liability
28-Jul-2021,95759,Notes on issue,Liability
4-Aug-2021,96140,Notes on issue,Liability
11-Aug-2021,96477,Notes on issue,Liability
18-Aug-2021,96774,Notes on issue,Liability
25-Aug-2021,96916,Notes on issue,Liability
1-Sep-2021,97424,Notes on issue,Liability
8-Sep-2021,97740,Notes on issue,Liability
15-Sep-2021,98129,Notes on issue,Liability
22-Sep-2021,98578,Notes on issue,Liability
29-Sep-2021,98958,Notes on issue,Liability
6-Oct-2021,99368,Notes on issue,Liability
13-Oct-2021,99825,Notes on issue,Liability
20-Oct-2021,100153,Notes on issue,Liability
27-Oct-2021,100613,Notes on issue,Liability
3-Nov-2021,100750,Notes on issue,Liability
10-Nov-2021,101188,Notes on issue,Liability
17-Nov-2021,101336,Notes on issue,Liability
24-Nov-2021,101454,Notes on issue,Liability
1-Dec-2021,101519,Notes on issue,Liability
8-Dec-2021,101938,Notes on issue,Liability
15-Dec-2021,102204,Notes on issue,Liability
22-Dec-2021,102662,Notes on issue,Liability
29-Dec-2021,102700,Notes on issue,Liability
5-Jan-2022,102699,Notes on issue,Liability
12-Jan-2022,102659,Notes on issue,Liability
19-Jan-2022,102534,Notes on issue,Liability
26-Jan-2022,102457,Notes on issue,Liability
2-Feb-2022,102425,Notes on issue,Liability
9-Feb-2022,102281,Notes on issue,Liability
16-Feb-2022,102112,Notes on issue,Liability
23-Feb-2022,101960,Notes on issue,Liability
2-Mar-2022,101815,Notes on issue,Liability
9-Mar-2022,101835,Notes on issue,Liability
16-Mar-2022,101890,Notes on issue,Liability
23-Mar-2022,101949,Notes on issue,Liability
